uid,target_id,dec,kepid,kepler_name,kepoi_name,koi_bin_oedp_sig,koi_comment,koi_count,koi_datalink_dvr,koi_datalink_dvs,koi_depth,koi_depth_err1,koi_depth_err2,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_msky,koi_dikco_msky_err,koi_disp_prov,koi_disposition,koi_dor,koi_dor_err1,koi_dor_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_fittype,koi_fpflag_co,koi_fpflag_ec,koi_fpflag_nt,koi_fpflag_ss,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_stat_sig,koi_gmag,koi_hmag,koi_imag,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_jmag,koi_kepmag,koi_kmag,koi_ldm_coeff1,koi_ldm_coeff2,koi_ldm_coeff3,koi_ldm_coeff4,koi_limbdark_mod,koi_longp,koi_longp_err1,koi_longp_err2,koi_max_mult_ev,koi_max_sngle_ev,koi_model_chisq,koi_model_dof,koi_model_snr,koi_num_transits,koi_parm_prov,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_quarters,koi_rmag,koi_ror,koi_ror_err1,koi_ror_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_score,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_srad,koi_srad_err1,koi_srad_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_tce_delivname,koi_tce_plnt_num,koi_teq,koi_teq_err1,koi_teq_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_trans_mod,koi_vet_date,koi_vet_stat,koi_zmag,ra
kplr005008501-01,5008501,40.177589,5008501,,K01666.01,,,1,005/005008/005008501/dv/kplr005008501-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.814,13.315,14.335,,,,,,,,,,,,,13.577,14.479,13.256,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,0.968026356,1.011e-06,-1.011e-06,,,,,14.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.756,0.000864,-0.000864,131.756162,0.000864,-0.000864,,2018-08-16,Done,14.329,291.01971
kplr005184709-01,5184709,40.333988,5184709,,K01670.01,,,1,005/005184/005184709/dv/kplr005184709-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.937,13.24,14.416,,,,,,,,,,,,,13.532,14.572,13.171,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,10.57910009,3.362e-05,-3.362e-05,,,,,14.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454974.073,0.00275,-0.00275,141.07251,0.00275,-0.00275,,2018-08-16,Done,14.389,291.12006
kplr005360920-01,5360920,40.558201,5360920,,K01675.01,,,1,005/005360/005360920/dv/kplr005360920-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.318,14.166,15.562,,,,,,,,,,,,,14.545,15.789,14.071,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,14.62399621,3.962e-05,-3.962e-05,,,,,15.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454977.455,0.00225,-0.00225,144.45527,0.00225,-0.00225,,2018-08-16,Done,15.489,291.33719
kplr005526717-02,5526717,40.700459,5526717,,K01677.02,,,2,005/005526/005526717/dv/kplr005526717-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.76,12.789,14.073,,,,,,,,,,,,,13.105,14.279,12.687,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,8.51170088,,,,,,,14.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.756,,,131.7557438,,,,2018-08-16,Done,14.0,289.67935
kplr005531953-01,5531953,40.730049,5531953,,K01681.01,,,4,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,17.402,12.847,15.192,,,,,,,,,,,,,13.465,15.855,12.58,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,6.93910337,3.06e-05,-3.06e-05,,,,,16.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454971.339,0.00349,-0.00349,138.33927,0.00349,-0.00349,,2018-08-16,Done,14.74,291.285
kplr005531953-03,5531953,40.730049,5531953,,K01681.03,,,4,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,17.402,12.847,15.192,,,,,,,,,,,,,13.465,15.855,12.58,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,3.53105835,1.877e-05,-1.877e-05,,,,,16.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454967.317,0.00376,-0.00376,134.3171,0.00376,-0.00376,,2018-08-16,Done,14.74,291.285
kplr005531953-04,5531953,40.730049,5531953,,K01681.04,,,4,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,17.402,12.847,15.192,,,,,,,,,,,,,13.465,15.855,12.58,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,21.9139549,0.0002121,-0.0002121,,,,,16.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454981.521,0.00722,-0.00722,148.52144,0.00722,-0.00722,,2018-08-16,Done,14.74,291.285
kplr007750419-01,7750419,43.47176,7750419,,K01708.01,,,1,007/007750/007750419/dv/kplr007750419-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.246,13.273,14.549,,,,,,,,,,,,,13.591,14.758,13.227,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,32.7737631,0.0001788,-0.0001788,,,,,14.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454984.444,0.00463,-0.00463,151.44352,0.00463,-0.00463,,2018-08-16,Done,14.473,290.88232
kplr008266276-01,8266276,44.159649,8266276,,K01731.01,,,2,008/008266/008266276/dv/kplr008266276-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.696,13.488,15.302,,,,,,,,,,,,,14.024,15.72,13.362,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,2.59488443,1.062e-05,-1.062e-05,,,,,15.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454965.757,0.00365,-0.00365,132.75658,0.00365,-0.00365,,2018-08-16,Done,15.126,301.4693
kplr008396405-01,8396405,44.380192,8396405,,K01733.01,,,1,008/008396/008396405/dv/kplr008396405-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.391,13.891,15.446,,,,,,,,,,,,,14.325,15.73,13.754,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,19.18109525,9.154e-05,-9.154e-05,,,,,15.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454974.371,0.00364,-0.00364,141.37097,0.00364,-0.00364,,2018-08-16,Done,15.296,301.08572
kplr007199906-01,7199906,42.700779,7199906,,K01739.01,,,1,007/007199/007199906/dv/kplr007199906-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.613,13.548,14.922,,,,,,,,,,,,,13.909,15.129,13.479,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,220.65651253,,,,,,,15.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455005.428,,,172.4278591,,,,2018-08-16,Done,14.837,291.65009
kplr009574614-01,9574614,46.27626,9574614,,K01745.01,,,1,009/009574/009574614/dv/kplr009574614-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.528,14.126,15.678,,,,,,,,,,,,,14.508,15.933,14.047,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,0.982090079,1.57e-07,-1.57e-07,,,,,15.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.701,0.00013,-0.00013,131.701452,0.00013,-0.00013,,2018-08-16,Done,15.535,284.9671
kplr006209677-02,6209677,41.523338,6209677,,K01750.02,,,2,006/006209/006209677/dv/kplr006209677-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.335,13.23,14.57,,,,,,,,,,,,,13.624,14.8,13.186,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,2.53742164,1.271e-05,-1.271e-05,,,,,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454965.346,0.0045,-0.0045,132.34623,0.0045,-0.0045,,2018-08-16,Done,14.481,293.30023
kplr006705142-01,6705142,42.166321,6705142,,K01758.01,,,1,006/006705/006705142/dv/kplr006705142-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.554,14.27,15.718,,,,,,,,,,,,,14.65,15.969,14.218,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,5.59728249,1.412e-05,-1.412e-05,,,,,15.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.867,0.00231,-0.00231,131.86708,0.00231,-0.00231,,2018-08-16,Done,15.641,295.43436
kplr011904734-01,11904734,50.256592,11904734,,K01764.01,,,1,011/011904/011904734/dv/kplr011904734-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.067,13.329,14.976,,,,,,,,,,,,,13.776,15.303,13.185,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,12.681733929,6.762e-06,-6.762e-06,,,,,15.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454965.683,0.000434,-0.000434,132.682519,0.000434,-0.000434,,2018-08-16,Done,14.812,286.0528
kplr003345675-01,3345675,38.402142,3345675,,K01772.01,,,1,003/003345/003345675/dv/kplr003345675-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.842,12.957,15.118,,,,,,,,,,,,,13.585,15.635,12.806,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,120.00336404,8.032e-05,-8.032e-05,,,,,15.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455083.138,0.000561,-0.000561,250.137832,0.000561,-0.000561,,2018-08-16,Done,14.755,292.30069
kplr010153011-01,10153011,47.142891,10153011,,K01773.01,,,1,010/010153/010153011/dv/kplr010153011-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.328,13.769,15.4,,,,,,,,,,,,,14.239,15.678,13.719,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,83.09708021,8.069e-05,-8.069e-05,,,,,15.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454995.936,0.00081,-0.00081,162.935743,0.00081,-0.00081,,2018-08-16,Done,15.235,296.0882
kplr010158418-01,10158418,47.167488,10158418,,K01784.01,,,1,010/010158/010158418/dv/kplr010158418-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.06,12.16,13.392,,,,,,,,,,,,,12.482,13.592,12.101,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,5.007414194,1.164e-06,-1.164e-06,,,,,13.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454968.024,0.00018,-0.00018,135.024066,0.00018,-0.00018,,2018-08-16,Done,13.353,297.64606
kplr002975770-02,2975770,38.114559,2975770,,K01788.02,,,2,002/002975/002975770/dv/kplr002975770-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.413,12.382,14.138,,,,,,,,,,,,,12.92,14.521,12.251,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,369.069345,0.005928,-0.005928,,,,,14.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455131.396,0.011,-0.011,298.3962,0.011,-0.011,,2018-08-16,Done,14.005,287.73755
kplr005731623-01,5731623,40.996101,5731623,,K01793.01,,,1,005/005731/005731623/dv/kplr005731623-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.764,13.697,15.072,,,,,,,,,,,,,14.074,15.28,13.775,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,3.261759866,1.167e-06,-1.167e-06,,,,,15.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.779,0.000322,-0.000322,131.778858,0.000322,-0.000322,,2018-08-16,Done,14.952,298.31674
kplr004349442-01,4349442,39.488621,4349442,,K01803.01,,,3,004/004349/004349442/dv/kplr004349442-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.025,11.259,12.932,,,,,,,,,,,,,11.728,13.26,11.14,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,4.539297295,,,,,,,13.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454966.96,,,133.9595824,,,,2018-08-16,Done,12.813,286.63553
kplr009872283-02,9872283,46.746471,9872283,,K01815.02,,,2,009/009872/009872283/dv/kplr009872283-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.771,11.729,13.504,,,,,,,,,,,,,12.272,13.884,11.618,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,1.74610057,1.245e-05,-1.245e-05,,,,,13.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.792,0.0054,-0.0054,131.7921,0.0054,-0.0054,,2018-08-16,Done,13.329,281.45718
kplr008624520-01,8624520,44.75164,8624520,,K01816.01,,,1,008/008624/008624520/dv/kplr008624520-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.066,13.45,15.126,,,,,,,,,,,,,13.957,15.408,13.339,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,10.240611361,5.615e-06,-5.615e-06,,,,,15.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454964.668,0.00044,-0.00044,131.667897,0.00044,-0.00044,,2018-08-16,Done,14.98,291.68329
kplr005856571-02,5856571,41.182819,5856571,,K01839.02,,,2,005/005856/005856571/dv/kplr005856571-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,13.808,11.5,12.992,,,,,,,,,,,,,11.905,13.237,11.422,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,80.4103783,0.0006001,-0.0006001,,,,,13.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455004.296,0.00561,-0.00561,171.29626,0.00561,-0.00561,,2018-08-16,Done,12.87,284.09457
kplr007765528-02,7765528,43.425491,7765528,,K01840.02,,,2,007/007765/007765528/dv/kplr007765528-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.399,13.462,14.708,,,,,,,,,,,,,13.777,14.915,13.373,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,9.3888216,0.0001653,-0.0001653,,,,,14.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454967.421,0.00999,-0.00999,134.42144,0.00999,-0.00999,,2018-08-16,Done,14.616,295.8287
kplr005080636-02,5080636,40.220749,5080636,,K01843.02,,,2,005/005080/005080636/dv/kplr005080636-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.028,11.279,13.708,,,,,,,,,,,,,11.951,14.404,11.056,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,6.35585682,3.92e-05,-3.92e-05,,,,,14.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454970.498,0.00481,-0.00481,137.49837,0.00481,-0.00481,,2018-08-16,Done,13.21,285.01309
kplr011570749-01,11570749,49.502079,11570749,,K01856.01,,,1,011/011570/011570749/dv/kplr011570749-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.731,12.306,13.804,,,,,,,,,,,,,12.743,14.082,12.283,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,46.2991052,0.0001173,-0.0001173,,,,,14.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454988.802,0.00198,-0.00198,155.80223,0.00198,-0.00198,,2018-08-16,Done,13.679,297.07861
kplr008160953-02,8160953,44.04995,8160953,,K01858.02,,,2,008/008160/008160953/dv/kplr008160953-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.32,13.163,14.53,,,,,,,,,,,,,13.537,14.767,13.019,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,86.049055,0.006998,-0.006998,,,,,14.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455034.038,0.0742,-0.0742,201.0385,0.0742,-0.0742,,2018-08-16,Done,14.432,290.14432
kplr004157325-04,4157325,39.227291,4157325,,K01860.04,,,4,004/004157/004157325/dv/kplr004157325-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.509,12.576,13.822,,,,,,,,,,,,,12.874,14.028,12.51,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,24.8434837,0.0004281,-0.0004281,,,,,13.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454981.178,0.0153,-0.0153,148.1777,0.0153,-0.0153,,2018-08-16,Done,13.745,291.55695
kplr003648437-01,3648437,38.739052,3648437,,K01861.01,,,1,003/003648/003648437/dv/kplr003648437-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.311,12.592,13.761,,,,,,,,,,,,,12.863,13.926,12.512,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,17.50441726,4.694e-05,-4.694e-05,,,,,13.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454968.747,0.00217,-0.00217,135.74731,0.00217,-0.00217,,2018-08-16,Done,13.719,292.16617
kplr009883311-01,9883311,46.771431,9883311,,K01872.01,,,1,009/009883/009883311/dv/kplr009883311-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.437,14.043,15.586,,,,,,,,,,,,,14.457,15.841,14.035,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,30.5231459,6.607e-05,-6.607e-05,,,,,15.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454979.851,0.00176,-0.00176,146.85072,0.00176,-0.00176,,2018-08-16,Done,15.49,288.31332
kplr004851530-01,4851530,39.918362,4851530,,K01884.01,,,2,004/004851/004851530/dv/kplr004851530-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.17,13.572,15.158,,,,,,,,,,,,,14.013,15.462,13.493,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,23.11707222,4.917e-05,-4.917e-05,,,,,15.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454982.562,0.00187,-0.00187,149.56221,0.00187,-0.00187,,2018-08-16,Done,14.993,295.9024
kplr004851530-02,4851530,39.918362,4851530,,K01884.02,,,2,004/004851/004851530/dv/kplr004851530-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.17,13.572,15.158,,,,,,,,,,,,,14.013,15.462,13.493,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,4.77502117,1.784e-05,-1.784e-05,,,,,15.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2455188.456,0.00258,-0.00258,355.45644,0.00258,-0.00258,,2018-08-16,Done,14.993,295.9024
kplr007047922-02,7047922,42.537479,7047922,,K01899.02,,,2,007/007047/007047922/dv/kplr007047922-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,14.878,12.625,14.428,,,,,,,,,,,,,13.053,14.563,12.502,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,10.5226374,0.0001833,-0.0001833,,,,,14.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454973.066,0.0149,-0.0149,140.0656,0.0149,-0.0149,,2018-08-16,Done,14.009,295.75412
kplr011773328-01,11773328,49.979172,11773328,,K01906.01,,,1,011/011773/011773328/dv/kplr011773328-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.434,13.069,14.552,,,,,,,,,,,,,13.44,14.816,12.993,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,8.710442022,7.906e-06,-7.906e-06,,,,,14.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454967.614,0.000779,-0.000779,134.614376,0.000779,-0.000779,,2018-08-16,Done,14.473,296.62347
kplr008226050-02,8226050,44.149319,8226050,,K01910.02,,,2,008/008226/008226050/dv/kplr008226050-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.326,12.878,14.411,,,,,,,,,,,,,13.293,14.685,12.771,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,18.3848331,0.0002622,-0.0002622,,,,,14.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454968.475,0.0148,-0.0148,135.4745,0.0148,-0.0148,,2018-08-16,Done,14.266,289.19263
kplr008218379-02,8218379,44.1106,8218379,,K01920.02,,,2,008/008218/008218379/dv/kplr008218379-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.212,12.937,14.394,,,,,,,,,,,,,13.37,14.64,12.898,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,10.1384691,0.0001919,-0.0001919,,,,,14.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454970.715,0.0129,-0.0129,137.7149,0.0129,-0.0129,,2018-08-16,Done,14.291,285.12204
kplr009411166-02,9411166,45.984619,9411166,,K01922.02,,,3,009/009411/009411166/dv/kplr009411166-20160209194854_dvr.pdf,,,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.817,13.843,15.159,,,,,,,,,,,,,14.179,15.356,13.728,,,,,,,,,,,,,,,q1_q17_dr25_sup_koi,CANDIDATE,15.09521323,,,,,,,15.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,2454972.474,,,139.474359,,,,2018-08-16,Done,15.065,294.61365
